,datadate,tic,adjcp,open,high,low,volume,macd,rsi,cci,adx,turbulence
2650,20210623,LINK,18.395,16.84,19.199,16.149,10955575.37200001,-3.1482342401059142,42.44412331151256,-139.08970079494517,41.38093782876012,10.633231413785882
2651,20210623,LTC,129.1,119.69,133.75,115.49,1020444.6431200005,-18.990847653992716,40.356642474969966,-220.05448200034235,51.00228944765257,10.633231413785882
2652,20210623,VET,0.07614,0.07172,0.08447,0.06792999999999999,3150782283.6000037,-0.013852585295155095,41.69557777854141,-198.99180659801897,47.84875663274426,10.633231413785882
2653,20210624,ADA,1.3604,1.2513,1.3998,1.2006,427028527.81000066,-0.09121588928231472,47.679504791258054,-111.72765919686748,33.882701268211356,9.39785704867425
2654,20210624,BNB,308.62,296.17,316.49,281.5,2635799.1959999963,-28.5578359563018,44.47123418695002,-119.49097628943987,41.268950150322006,9.39785704867425
2655,20210624,BTC,34663.09,33675.07,35298.0,32286.57,86625.80425999999,-1673.8069994464968,42.91363039878917,-90.40451395458567,35.918933451746014,9.39785704867425
2656,20210624,ETH,1989.52,1967.95,2036.61,1884.79,701231.6747800012,-197.8864484368919,43.50088809919088,-153.59897402436553,45.131031027238045,9.39785704867425
2657,20210624,LINK,19.06,18.393,19.525,17.352,6913929.289000003,-3.065813594450173,43.0240122665993,-115.16151998402644,39.362868717578095,9.39785704867425
2658,20210624,LTC,134.58,129.13,137.36,123.71,660335.5401900003,-18.738612542959913,41.28172775126874,-167.42890591330394,47.00248095040382,9.39785704867425
2659,20210624,VET,0.08077000000000001,0.07614,0.08327000000000001,0.07224,1758052234.0999992,-0.013872704654620482,42.62975259198761,-163.17802588834073,47.84875663274426,9.39785704867425
2660,20210625,ADA,1.2521,1.3604,1.3971,1.2431,548380704.2199997,-0.09423777346866635,45.79906816399775,-114.43859175479245,33.88270126821136,8.552486658742525
2661,20210625,BNB,280.81,308.6,314.84,275.24,2711888.870900004,-29.59895405981331,42.76285402650696,-135.53189295328008,42.60083101659815,8.552486658742525
2662,20210625,BTC,31584.45,34663.08,35500.0,31275.0,116061.13035599982,-1839.8757487845796,40.21880343059087,-132.2315122725557,38.95850536523599,8.552486658742525
2663,20210625,ETH,1808.82,1989.53,2019.99,1791.22,858808.5476700008,-211.8254671188356,41.598276796872,-167.10324045903997,48.44423270510943,8.552486658742525
2664,20210625,LINK,16.87,19.06,19.5,16.813,10064722.521000007,-3.141001822560888,41.5962526396162,-124.80554226976443,40.85496996903887,8.552486658742525
2665,20210625,LTC,125.0,134.59,138.45,124.31,764515.3389200001,-19.09166352385475,40.155382178188866,-158.9455449273177,45.75634300094092,8.552486658742525
2666,20210625,VET,0.07209,0.08073999999999999,0.08323,0.07116,1780897549.9,-0.014422795837624625,41.345022543217766,-162.22772631006293,48.40115118915752,8.552486658742525
2667,20210626,ADA,1.2521,1.252,1.2923,1.1968,307404658.42000014,-0.09553141180875757,45.79906816399775,-128.39604382217544,36.68649886082782,8.239279661537722
2668,20210626,BNB,279.65,280.89,290.33,264.26,2263064.3633000017,-30.169870476412655,42.69208666942077,-148.31245922566296,44.941881012186016,8.239279661537722
2669,20210626,BTC,32283.65,31576.09,32730.0,30151.0,107820.37528700012,-1893.24270910606,41.08797467677559,-159.70266906372385,42.21415900876616,8.239279661537722
2670,20210626,ETH,1829.64,1808.97,1852.8,1717.32,832315.1490399998,-218.67153056344887,41.90115309689942,-170.57498858610506,50.94501411899914,8.239279661537722
2671,20210626,LINK,16.952,16.872,17.495,15.92,8397555.899999995,-3.1575737753819766,41.671228250721825,-134.31742377015226,43.32486556856618,8.239279661537722
2672,20210626,LTC,126.89,125.03,129.44,118.67,871924.0922699996,-18.99993237186237,40.48677783127825,-157.76524626593843,48.18578578788061,8.239279661537722
2673,20210626,VET,0.07400000000000001,0.07207000000000001,0.07591,0.069,1401930984.1000009,-0.014537051940119367,41.74466504814487,-155.69090988457285,49.543749013916695,8.239279661537722
2674,20210627,ADA,1.338,1.252,1.3499,1.241,242097878.29000032,-0.08860384741072469,47.55474425196281,-89.46431842288017,29.3896351726284,8.995119094851228
2675,20210627,BNB,290.87,279.58,291.7,269.72,1539903.0268,-29.378310740399,43.625570031906555,-122.53405037932582,44.157684682567094,8.995119094851228
2676,20210627,BTC,34700.34,32283.65,34749.0,31973.45,96613.24421099994,-1720.6946272028945,43.99921236282508,-74.2303899287305,29.002844626023037,8.995119094851228
2677,20210627,ETH,1982.28,1829.84,1984.5,1804.26,696055.7930699986,-209.36686197374866,44.09984087747922,-121.09337963401919,38.17657165753099,8.995119094851228
2678,20210627,LINK,18.406,16.951,18.412,16.590999999999998,6672229.028999997,-3.0185851483856148,43.01315172489444,-108.28098434669327,37.04285987657909,8.995119094851228
2679,20210627,LTC,132.6,126.81,132.67,124.66,573388.2468800012,-18.256041214354298,41.4992445241094,-123.20602132898775,44.23117301531681,8.995119094851228
2680,20210627,VET,0.07806,0.07399,0.07842,0.0713,889825732.4000006,-0.014137029776089716,42.60458870308416,-127.4659842449251,45.54042550383257,8.995119094851228
2681,20210628,ADA,1.3259999999999998,1.3379,1.3506,1.3042,220547816.18999985,-0.08312380296883881,47.333172397220366,-77.36670993211662,29.299964944731556,8.97807246734867
2682,20210628,BNB,290.0,290.89,299.96,283.55,1884580.1557000026,-28.492749001466336,43.56864337549652,-102.85750978372215,39.30026064925206,8.97807246734867
2683,20210628,BTC,34494.89,34702.49,35297.71,33862.72,82222.26781900003,-1582.2875017550905,43.80882253151106,-45.19583780045764,25.612785381738025,8.97807246734867
2684,20210628,ETH,2084.41,1982.27,2145.0,1960.52,1044244.6830799995,-191.54380980832957,45.526721997290565,-75.97127884473703,24.461242313831015,8.97807246734867
2685,20210628,LINK,18.83,18.407,19.434,17.902,7730969.377999995,-2.841467732381222,43.405923797769205,-84.8553623416221,30.24186206322285,8.97807246734867
2686,20210628,LTC,137.69,132.57,139.55,129.89,703645.4715900002,-17.059134567140262,42.402838429757125,-91.43601458029895,35.96913186370112,8.97807246734867
2687,20210628,VET,0.07942,0.07805,0.08184,0.07568,957312777.0999994,-0.013554026316794823,42.896682051354844,-104.59683690322407,40.07857004154206,8.97807246734867
2688,20210629,ADA,1.3730000000000002,1.3261,1.42,1.319,287571860.20000005,-0.07413375330105021,48.309005395913836,-53.260385688819,20.453052639575837,9.042117280648359
2689,20210629,BNB,300.79,290.0,315.6,289.19,2126079.3415999995,-26.613488391174883,44.49784478111845,-78.12229578319499,30.406453650836113,9.042117280648359
2690,20210629,BTC,35911.73,34494.89,36600.0,34225.43,90788.79621999984,-1342.7928308002083,45.4915004471151,-8.048263129875656,17.761515374274474,9.042117280648359
2691,20210629,ETH,2165.33,2084.42,2245.0,2073.57,831257.23277,-168.94188791453098,46.64304930452647,-46.96555624896007,16.743451287699305,9.042117280648359
2692,20210629,LINK,19.535,18.83,20.546,18.752,7920272.50199999,-2.614079811211056,44.069002447929044,-64.08501009026317,23.134420768227283,9.042117280648359
2693,20210629,LTC,144.2,137.68,149.18,137.24,898148.6971100002,-15.407664862717468,43.55632765916511,-56.72701623777867,25.235260496381578,9.042117280648359
2694,20210629,VET,0.09008,0.07943,0.09504,0.07895,1890978743.2,-0.012092425016016359,45.15968934704179,-62.59576988140689,21.297514920116072,9.042117280648359
2695,20210630,ADA,1.3853,1.3731,1.3993,1.2825,263769140.4700001,-0.06526424141544918,48.56700005021383,-55.97086891784558,23.39965237614382,10.68010219758674
2696,20210630,BNB,303.71,300.79,304.88,281.53,2061866.470000001,-24.604911122243664,44.752519892599665,-81.68972242673162,32.65748137346031,10.68010219758674
2697,20210630,BTC,35045.0,35911.72,36100.0,34017.55,77152.19763400001,-1208.9929281341247,44.64544983917193,-25.802965111750957,18.629361026277895,10.68010219758674
2698,20210630,ETH,2275.68,2165.46,2287.78,2087.99,910583.6032,-140.50571676794334,48.14225554604238,-29.78677332887907,13.524222117059734,10.68010219758674
2699,20210630,LINK,19.516,19.531,19.776,18.149,7407061.565999996,-2.407652467716357,44.05461203714726,-68.1485354342245,25.491345040575343,10.68010219758674
2700,20210630,LTC,144.26,144.23,146.94,136.01,629619.4184699996,-13.933406093010518,43.56710318133597,-56.36310216042794,26.032519455380715,10.68010219758674
2701,20210630,VET,0.09134,0.09001,0.09442,0.08172,1738170586.1000009,-0.010708977557958993,45.424150394208745,-53.82673962179607,21.29751492011606,10.68010219758674
2702,20210701,ADA,1.3313,1.3853,1.3862,1.3019999999999998,196824530.2999999,-0.06187913391059907,47.49049900246131,-59.14209257345773,23.399652376143816,8.888896187727594
2703,20210701,BNB,287.43,303.75,304.0,281.0,1388151.0264999995,-24.049531083938575,43.598681931313585,-85.61384953566301,32.81820298857314,8.888896187727594
2704,20210701,BTC,33504.69,35045.0,35057.57,32711.0,71708.266112,-1213.2599795708375,43.16943735232785,-68.60242866927473,24.016564054411976,8.888896187727594
2705,20210701,ETH,2106.41,2275.68,2275.93,2073.12,787865.2513700007,-130.12848049334525,46.08739001472862,-43.04756643544421,14.401264536834857,8.888896187727594
2706,20210701,LINK,18.186,19.517,19.533,17.602999999999994,6081147.358999989,-2.3245808741781424,43.036951877251916,-77.28328440419857,27.63896543099732,8.888896187727594
2707,20210701,LTC,137.02,144.31,144.31,133.99,539535.2996999993,-13.197124651296946,42.553041796256885,-66.07370083682714,27.39176653421756,8.888896187727594
2708,20210701,VET,0.08424,0.09133,0.09133,0.08248,1227504580.5999994,-0.01006942211295149,44.18215562027886,-61.507840485431664,21.297514920116082,8.888896187727594
2709,20210702,ADA,1.3946,1.3312,1.3959,1.285,235621261.45000023,-0.053472236191294265,48.86493708593486,-46.26447440750501,24.880578222002217,9.707198535547313
2710,20210702,BNB,287.17,287.49,290.74,276.4,1003331.2268999995,-23.36107628374009,43.5801185134806,-89.28603257392227,34.273563797509325,9.707198535547313
2711,20210702,BTC,33786.55,33502.33,33977.04,32699.0,56172.18137799995,-1180.292228080274,43.5228921221431,-73.14494465759348,24.06592133826839,9.707198535547313
2712,20210702,ETH,2154.13,2106.41,2160.0,2018.5,672282.3747599998,-116.70849787942007,46.75024463528091,-49.825901956408465,17.679488390257692,9.707198535547313
2713,20210702,LINK,18.274,18.184,18.523,17.256,5454370.720000006,-2.2259853991931777,43.12687528768646,-81.8744414935382,29.028706977111828,9.707198535547313
2714,20210702,LTC,136.85,137.01,138.97,130.6,467041.1494699997,-12.483432642532193,42.52899682225991,-71.58763924879237,29.70899760707545,9.707198535547313
2715,20210702,VET,0.08655,0.08425,0.0877,0.08198,1133495193.2999992,-0.009269321156174085,44.691140111471064,-59.34174836913834,21.78273423338806,9.707198535547313
2716,20210703,ADA,1.4045,1.3947,1.4444,1.3579,197443853.76000023,-0.045486521611311614,49.080575197370585,-19.048964623351846,17.92754441920091,10.23843801548075
2717,20210703,BNB,298.13,287.17,303.21,282.77,1016731.5662000005,-21.68116353391241,44.60857885808346,-65.59767937756159,26.342338476291864,10.23843801548075
2718,20210703,BTC,34669.13,33786.54,34945.61,33316.73,43044.57864099991,-1070.6069273047106,44.63822823080464,-39.86033904337689,17.481533644590126,10.23843801548075
2719,20210703,ETH,2226.99,2153.95,2240.0,2112.01,569264.8010000001,-99.05206138270523,47.76463371210868,-23.794244199299957,11.02240676552126,10.23843801548075
2720,20210703,LINK,18.543,18.277,18.894,17.864,3457947.185999997,-2.1019121877469154,43.409374284276886,-69.45743332931077,26.257339988933627,10.23843801548075
2721,20210703,LTC,140.17,136.87,141.37,134.57,351451.49766999966,-11.517167591305935,43.17766884583418,-54.26833451077834,26.65010474792056,10.23843801548075
2722,20210703,VET,0.08736000000000001,0.08656,0.09023,0.08423,913099649.6999996,-0.008472212758058775,44.873482794252716,-47.50585723529148,17.852638268567013,10.23843801548075
2723,20210704,ADA,1.4615,1.4045,1.4955,1.3815,185325977.32000023,-0.03416453415849041,50.32818750477917,11.198010668591177,10.968916082467205,10.509935705762187
2724,20210704,BNB,307.62,298.18,314.91,292.58,1309414.0255000007,-19.360876752321985,45.498482312218044,-41.58940705432709,19.2761304645879,10.509935705762187
2725,20210704,BTC,35286.51,34669.12,35967.85,34357.15,43703.47578899996,-923.2208149899016,45.41824252335306,-4.404896441399509,10.844664771831136,10.509935705762187
2726,20210704,ETH,2322.69,2226.99,2389.93,2189.58,590656.2506900004,-76.45568451054805,49.082584890548425,11.362609911444254,0.27898781613893925,10.509935705762187
2727,20210704,LINK,19.242,18.543,19.925,18.002,4719545.202999991,-1.9249897321950442,44.15503624027331,-51.34527224674953,18.68464145554065,10.509935705762187
2728,20210704,LTC,144.95,140.19,148.1,136.88,443949.9226399985,-10.247562008820353,44.117107310486304,-32.00057675350648,18.288237979152207,10.509935705762187
2729,20210704,VET,0.08778,0.08732000000000001,0.09006,0.08484,857726403.2000003,-0.007717643924685713,44.9707965845902,-42.009963051424855,17.852638268567013,10.509935705762187
2730,20210705,ADA,1.4039,1.4615,1.4616,1.3764,210256310.90999988,-0.029499563542650042,49.07130507783598,-3.025386275056085,11.525893443848116,9.37779150287411
2731,20210705,BNB,302.02,307.63,307.68,291.0,1403218.2408000005,-17.769075122844356,45.05660276602749,-46.79400431804755,19.92265069170917,9.37779150287411
2732,20210705,BTC,33690.14,35288.13,35293.78,33125.55,64123.87424499986,-924.5720852276936,43.76871109094278,-46.31769172268138,16.891388960632444,9.37779150287411
2733,20210705,ETH,2196.53,2322.69,2324.64,2157.32,781806.3160499993,-67.94472616899338,47.449897799307465,-7.2631913438099645,2.01515179019299,9.37779150287411
2734,20210705,LINK,18.362,19.238,19.242,17.767,5293286.649999994,-1.8346374979912135,43.4101034963474,-62.190458622864945,19.855862016113246,9.37779150287411
2735,20210705,LTC,137.71,144.96,145.03,133.84,561680.8494899996,-9.713625304493178,43.00311264932064,-46.63798518518513,20.812737176977812,9.37779150287411
2736,20210705,VET,0.08342000000000001,0.0878,0.08786000000000001,0.08131000000000001,1009140828.9000008,-0.00738631342646251,44.134136740999935,-52.840987075004314,21.872428017647326,9.37779150287411
2737,20210706,ADA,1.4157,1.4039,1.4578,1.3888,173402604.28000015,-0.024567184130893205,49.33942940621663,7.637210668126408,11.525893443848119,10.869393688990929
2738,20210706,BNB,319.92,302.04,322.5,301.8,2066912.3595,-14.89152028353459,46.76615771098585,-12.354483590419244,11.008286810457106,10.869393688990929
2739,20210706,BTC,34220.01,33690.15,35118.88,33532.0,58210.59634899991,-872.8255068074141,44.46131492992106,-34.622055958962704,16.891388960632444,10.869393688990929
2740,20210706,ETH,2322.5,2196.85,2350.0,2193.0,785330.1715200004,-50.45340865160506,49.195504427152976,18.5397200533311,0.09093834955800006,10.869393688990929
2741,20210706,LINK,20.073,18.364,20.271,18.317,8365971.341999995,-1.606451132184894,45.26736794886806,-29.069993954878825,12.28575566349837,10.869393688990929
2742,20210706,LTC,138.87,137.76,142.73,135.6,530800.5273299997,-9.09206662954179,43.24066321713282,-42.10971662554202,20.812737176977805,10.869393688990929
2743,20210706,VET,0.08446000000000001,0.08345,0.08715,0.08294,796252433.9000003,-0.00695958652983221,44.3894337745553,-45.68772165878126,21.872428017647323,10.869393688990929
2744,20210707,ADA,1.404,1.4156,1.4416,1.4,125167776.9499997,-0.02135614972987665,49.07442323362391,9.184599318644269,11.525893443848116,11.510628729858022
2745,20210707,BNB,327.51,319.91,340.0,318.23,1779058.2937000026,-11.861851730986757,47.48292810749331,22.808106775822402,1.4858485239597592,11.510628729858022
2746,20210707,BTC,33862.12,34220.02,35059.09,33777.77,53807.52167499999,-850.8862159447235,44.0819379074649,-36.149163047226885,16.891388960632437,11.510628729858022
2747,20210707,ETH,2316.57,2322.51,2409.0,2291.9,666501.3557199988,-36.64746576873267,49.116052014659815,42.579747321935876,4.39383914674192,11.510628729858022
2748,20210707,LINK,19.788,20.073,21.274,19.62,7382310.5490000015,-1.4321005477818325,45.01280859150253,-5.143534420499438,5.352506199166954,11.510628729858022
2749,20210707,LTC,137.41,138.86,142.93,136.87,520913.2013100003,-8.617944401251748,43.007282452562386,-39.00414177606297,20.5327876961757,11.510628729858022
2750,20210707,VET,0.0834,0.08446000000000001,0.08611,0.0832,635110376.1,-0.006630503217317507,44.176577184340374,-45.10130616683485,21.87242801764732,11.510628729858022
2751,20210708,ADA,1.327,1.404,1.4065,1.3194,175680408.71999985,-0.024739457253525554,47.34322105619676,-36.6743363825134,21.05939196160012,9.34333603098478
2752,20210708,BNB,310.14,327.51,328.21,304.4,1644090.8500999997,-10.738643016244225,46.01608647956238,-8.513605717895944,8.142491371047496,9.34333603098478
2753,20210708,BTC,32875.71,33862.11,33929.64,32077.0,70136.48031999994,-902.688581041526,43.03495113554011,-84.71192693612281,25.423241119351907,9.34333603098478
2754,20210708,ETH,2116.33,2316.25,2325.6,2084.79,880265.0412400005,-41.38677016797692,46.49310440413191,-14.874910176828365,10.632065067565115,9.34333603098478
2755,20210708,LINK,18.353,19.786,19.873,18.138,7810651.198000004,-1.3936537873773496,43.731858942413304,-46.285987577974616,13.762916577496103,9.34333603098478
2756,20210708,LTC,132.15,137.38,137.74,127.77,645442.5711199987,-8.567872063973198,42.15923227248181,-65.00052786947812,28.58193898026422,9.34333603098478
2757,20210708,VET,0.07607,0.08337,0.08366,0.07511,1013992503.6999996,-0.006881842465719712,42.71145701013873,-72.50586833439598,31.285340505836245,9.34333603098478
2758,20210709,ADA,1.3504,1.3268,1.3746,1.2859,160293985.19999996,-0.02524159896289735,47.92079201165375,-43.111674411023344,24.666013158057996,9.495152450349002
2759,20210709,BNB,317.09,310.08,319.69,301.43,1106411.7859999991,-9.181842535847693,46.69764069666438,-8.673957223099329,9.545577736420435,9.495152450349002
2760,20210709,BTC,33815.81,32875.71,34100.0,32261.07,47153.93989899997,-857.9936980713173,44.33834735231291,-64.41043638714874,24.059558612544876,9.495152450349002
2761,20210709,ETH,2146.99,2116.32,2189.4,2046.51,738611.3630400016,-42.18244432501524,46.94191418637493,-29.52634666145269,13.103242196703851,9.495152450349002
2762,20210709,LINK,18.656,18.365,18.877,17.617,5274715.583999991,-1.3234786470333582,44.07946015826741,-55.960363059529925,16.549612871249188,9.495152450349002
2763,20210709,LTC,134.58,132.11,135.85,126.0,527547.8216300011,-8.237155878766657,42.69921997535971,-63.69958362826534,30.054978802841188,9.495152450349002
2764,20210709,VET,0.07703,0.07605,0.07824,0.07232999999999999,817633056.0000001,-0.006923753928533741,42.96772384485839,-82.41191971642186,34.197544311190185,9.495152450349002
2765,20210710,ADA,1.3356,1.3504,1.366,1.3158,93476664.31000012,-0.02652798806325496,47.57933304567461,-37.114524184499224,24.666013158057986,9.203716661347581
2766,20210710,BNB,316.12,317.09,321.44,310.57,818970.9225000017,-7.934869594957604,46.61267370431482,3.643949752140544,8.501695369515252,9.203716661347581
2767,20210710,BTC,33502.87,33815.81,34262.0,33004.78,34761.17546799997,-838.1625083018225,43.99173078801867,-53.88325730184857,22.703423350490574,9.203716661347581
2768,20210710,ETH,2110.69,2146.99,2194.82,2074.16,499071.8590400007,-45.220850638078446,46.4645693735,-26.110170036665878,12.631858609102354,9.203716661347581
2769,20210710,LINK,18.204,18.656,18.988,17.734,4080693.184000001,-1.2894727262848313,43.66321091945688,-55.59733148233838,15.698139818917115,9.203716661347581
2770,20210710,LTC,133.99,134.54,136.82,130.32,365844.86832,-7.93124256125418,42.599330073784095,-53.68989102007622,28.5023075116875,9.203716661347581
2771,20210710,VET,0.07597000000000001,0.07701000000000001,0.07879,0.0745,513741559.4999996,-0.006962245770584255,42.74929425709225,-77.0608502138271,33.00541523897129,9.203716661347581
2772,20210711,ADA,1.3485,1.3356,1.3669,1.3231,71704260.26000012,-0.026204469688170473,47.91398006271321,-28.212314241838687,24.49140500192821,9.61249646171656
2773,20210711,BNB,322.16,316.12,326.82,312.21,799617.8349999995,-6.385647266967339,47.23114766038183,19.291508664139418,5.207044094004594,9.61249646171656
2774,20210711,BTC,34258.99,33502.87,34666.0,33306.47,31572.647448000025,-752.7562769063297,45.06515313957022,-32.58265121564593,19.22898453244204,9.61249646171656
2775,20210711,ETH,2140.45,2110.68,2174.0,2081.02,342294.4030200005,-44.71201398149833,46.922324133528825,-20.805482578683755,12.631858609102364,9.61249646171656
2776,20210711,LINK,18.383,18.209,18.581,17.861,2750998.4769999995,-1.2338558627207767,43.88031613372904,-54.10414168779059,15.6981398189171,9.61249646171656
2777,20210711,LTC,134.28,133.99,136.48,132.08,324968.57149000035,-7.578048451393954,42.667528060504296,-48.4597455512564,28.5023075116875,9.61249646171656
2778,20210711,VET,0.07768,0.07599,0.0791,0.07493,396751737.1000006,-0.0067766511081385344,43.23090326807844,-69.5198300383262,32.297318730179136,9.61249646171656
2779,20210712,ADA,1.3126,1.3485,1.3736,1.2916,112067630.5100001,-0.028516192104407034,47.0492801909677,-43.29208847392765,28.251189073266307,8.512155607571195
2780,20210712,BNB,316.12,322.17,334.37,308.57,1322836.6575000007,-5.580921542564965,46.67182643766755,19.722928114271422,0.6235069993676,8.512155607571195
2781,20210712,BTC,33086.63,34259.0,34678.43,32658.34,48181.40376200007,-770.7857391815778,43.72114009524422,-53.39647519287476,22.969530440412058,8.512155607571195
2782,20210712,ETH,2031.58,2140.54,2167.83,2006.68,540630.1074200001,-52.48860048723736,45.451573499377126,-45.23851910609116,17.98887337012083,8.512155607571195
2783,20210712,LINK,17.518,18.382,18.609,17.0,3787713.431999997,-1.245223210495709,43.05094824123156,-72.10342713376608,20.825046959755856,8.512155607571195
2784,20210712,LTC,133.38,134.28,139.75,131.82,670917.6235499997,-7.286764764735437,42.505396920172075,-42.197032531563806,22.852421675837906,8.512155607571195
2785,20210712,VET,0.07495,0.07768,0.07901,0.07378,485047192.5000004,-0.006771793169092599,42.638516110344256,-74.93127624381573,33.69708522298397,8.512155607571195
2786,20210713,ADA,1.265,1.3126,1.3216,1.25,125015668.98000003,-0.03379955078260455,45.912772378332924,-81.65874950788357,32.96340247809281,7.970989940940171
2787,20210713,BNB,308.94,316.11,318.33,305.2,930032.3154999992,-5.459601712419897,46.00191183650226,-2.3670792597721553,2.647229188598802,7.970989940940171
2788,20210713,BTC,32729.77,33086.94,33340.0,32202.25,41126.36100799996,-804.5949675831944,43.314364661516514,-79.13127744841783,25.562649601866873,7.970989940940171
2789,20210713,ETH,1940.15,2031.57,2047.35,1918.0,647388.2496900011,-65.27676825683602,44.24669266431596,-85.02268699733204,23.936108515150696,7.970989940940171
2790,20210713,LINK,16.87,17.514,17.766,16.663,3654707.1179999937,-1.2916309819946328,42.42946815986079,-92.51076370297939,22.789691681627374,7.970989940940171
2791,20210713,LTC,131.44,133.32,134.61,129.35,454856.6716799994,-7.130268830575801,42.14826299005294,-57.372572815533836,25.49734679843116,7.970989940940171
2792,20210713,VET,0.07293999999999999,0.07495,0.07572999999999999,0.07157999999999999,522685098.0999997,-0.0068511575397079555,42.19810231601958,-88.72096059487691,36.38667685353533,7.970989940940171
2793,20210714,ADA,1.2635,1.2649,1.2894,1.198,165466902.32999992,-0.03767341241614863,45.87664647885076,-105.32001529026668,38.37174080505143,8.512888058291923
2794,20210714,BNB,309.4,308.98,313.46,290.24,1430288.4026,-5.265637723418308,46.05323184542094,-17.708246477110986,11.225880020851708,8.512888058291923
2795,20210714,BTC,32820.02,32729.12,33114.03,31550.0,46777.82348399998,-814.7150756746778,43.45200731231829,-90.92343232601768,29.205861756461594,8.512888058291923
2796,20210714,ETH,1994.58,1940.44,2019.18,1865.0,690505.6093700001,-70.21009892239772,45.14227564751274,-84.04973632259191,27.304064024128934,8.512888058291923
2797,20210714,LINK,16.936,16.873,17.419,16.014,5451319.437999992,-1.3080059484739053,42.51690145554504,-106.07579707238823,26.5421256626529,8.512888058291923
2798,20210714,LTC,131.07,131.45,132.42,123.59,538916.4395799999,-6.955917100615096,42.078508747349474,-73.38207905909924,31.36327649112492,8.512888058291923
2799,20210714,VET,0.07256,0.07297000000000001,0.0737,0.06838999999999999,719807940.1,-0.006865575123070872,42.113030418251725,-99.69276674294832,40.149821172802426,8.512888058291923
2800,20210715,ADA,1.2258,1.2634,1.29,1.205,133685795.15,-0.043286569964752664,44.95692755521229,-111.4970081144914,38.23418499224946,10.476445456861503
2801,20210715,BNB,316.11,309.33,324.33,301.32,2185210.8398,-4.518393712395152,46.81597355965038,24.48287146277307,4.100851560470562,10.476445456861503
2802,20210715,BTC,31880.0,32820.03,33185.25,31133.0,51639.57635300002,-888.3467834309704,42.344143188065836,-114.57088765551966,31.49719151961832,10.476445456861503
2803,20210715,ETH,1919.51,1994.41,2042.88,1881.0,645271.3256299989,-79.26361897179913,44.13086168758434,-83.66540740501358,24.665484387134015,10.476445456861503
2804,20210715,LINK,15.764,16.936,17.238,15.517,6244804.484999998,-1.39942216496366,41.362930597085864,-139.5282590842001,29.352784980012835,10.476445456861503
2805,20210715,LTC,125.86,131.06,133.13,121.93,494375.72430000047,-7.1556595674479695,41.08798465609887,-88.2945546745243,32.98868509576941,10.476445456861503
2806,20210715,VET,0.06904,0.07256,0.07396,0.0676,689990562.2000005,-0.0070794284989469936,41.314884914805916,-106.48522289055373,41.07264718240422,10.476445456861503
2807,20210716,ADA,1.1708,1.2258,1.245,1.1655,159173625.73999995,-0.051578513115769775,43.63666706599155,-150.61366236605053,42.272705458987545,10.551819734200446
2808,20210716,BNB,302.88,316.12,323.5,301.5,1456105.401899999,-4.936839074557668,45.50371474252716,13.315343799284907,4.100851560470561,10.551819734200446
2809,20210716,BTC,31383.87,31874.49,32249.18,31020.0,48499.864154,-975.4891552237241,41.76277976449523,-141.87372773641928,32.13347695328019,10.551819734200446
2810,20210716,ETH,1876.26,1919.54,1965.0,1850.0,577068.8972400003,-88.90368603076763,43.549334569910194,-101.24368994826459,26.787222915498766,10.551819734200446
2811,20210716,LINK,15.234000000000002,15.764,16.33,15.125,5213696.453000002,-1.4973759281398067,40.844325856721326,-173.45507618954142,31.560633167620555,10.551819734200446
2812,20210716,LTC,120.65,125.88,127.87,120.38,422183.01506000094,-7.6462195107791615,40.11121144911925,-119.16523833432352,34.536059680055395,10.551819734200446
2813,20210716,VET,0.06521,0.06899,0.07049,0.06501,724702951.4000018,-0.007471827257836294,40.45193761651626,-129.85042271840473,44.0936549601086,10.551819734200446
2814,20210717,ADA,1.1721,1.1705,1.1948,1.1497,124485807.10000002,-0.05738355674558915,43.67711085606391,-159.1830108868046,43.84272066377548,10.316420854459963
2815,20210717,BNB,300.52,302.94,306.71,295.0,1030879.9610999988,-5.396682716427961,45.2695577627377,-17.313806826555226,8.122473593564141,10.316420854459963
2816,20210717,BTC,31520.07,31383.86,31955.92,31164.31,34012.24213199997,-1021.7814504434136,41.988967901228705,-138.99453008890833,32.133476953280194,10.316420854459963
2817,20210717,ETH,1899.59,1876.47,1919.19,1844.45,430300.5157799994,-93.582215082316,43.961400511879496,-98.7631096703142,27.179727872011156,10.316420854459963
2818,20210717,LINK,15.352,15.234000000000002,15.678,15.02,5177561.722000008,-1.547643110934338,41.01465880799089,-183.4199071506057,32.16761844155529,10.316420854459963
2819,20210717,LTC,119.95,120.66,122.92,117.68,425298.69428000005,-7.999265397881629,39.97911363437138,-145.52156149133899,37.234805367148354,10.316420854459963
2820,20210717,VET,0.0655,0.06523,0.06659,0.06342,599977171.3999994,-0.007670979251178767,40.5492029071113,-141.9637273295814,45.91329908541525,10.316420854459963
2821,20210718,ADA,1.1813,1.1721,1.2186,1.1666,108584207.60999994,-0.0605438210510536,43.97143939758695,-128.48422644771057,37.807687443994325,9.627094278097143
2822,20210718,BNB,302.1,300.56,309.18,298.7,815497.3527000003,-5.569418530241705,45.4639202787303,0.8729388942789109,6.311492121806626,9.627094278097143
2823,20210718,BTC,31778.56,31520.07,32435.0,31108.97,35923.71618599994,-1025.7858247557815,42.427974041026694,-117.65708867967987,26.44366806533237,9.627094278097143
